Datum;Tijd;Parameter;Locatie;Meting;Verwachting;Astronomisch getijden;Eenheid;Bemonsteringshoogte;Referentievlak;
16-6-2018;03:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-17;-20;cm;;;
16-6-2018;03:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-24;-26;cm;;;
16-6-2018;03:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-31;-33;cm;;;
16-6-2018;03:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-38;-40;cm;;;
16-6-2018;03:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-44;-47;cm;;;
16-6-2018;03:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-51;-54;cm;;;
16-6-2018;04:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-58;-61;cm;;;
16-6-2018;04:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-64;-68;cm;;;
16-6-2018;04:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-71;-74;cm;;;
16-6-2018;04:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-78;-81;cm;;;
16-6-2018;04:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-84;-86;cm;;;
16-6-2018;04:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-91;-92;cm;;;
16-6-2018;05:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-97;-98;cm;;;
16-6-2018;05:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-103;-104;cm;;;
16-6-2018;05:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-108;-110;cm;;;
16-6-2018;05:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-112;-116;cm;;;
16-6-2018;05:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-116;-120;cm;;;
16-6-2018;05:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-118;-123;cm;;;
16-6-2018;06:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-119;-124;cm;;;
16-6-2018;06:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-117;-123;cm;;;
16-6-2018;06:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-111;-118;cm;;;
16-6-2018;06:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-102;-111;cm;;;
16-6-2018;06:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-90;-101;cm;;;
16-6-2018;06:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-77;-90;cm;;;
16-6-2018;07:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-64;-77;cm;;;
16-6-2018;07:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-51;-63;cm;;;
16-6-2018;07:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-39;-50;cm;;;
16-6-2018;07:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-28;-38;cm;;;
16-6-2018;07:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-19;-28;cm;;;
16-6-2018;07:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-10;-19;cm;;;
16-6-2018;08:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-3;-13;cm;;;
16-6-2018;08:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;3;-7;cm;;;
16-6-2018;08:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;10;-3;cm;;;
16-6-2018;08:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;16;1;cm;;;
16-6-2018;08:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;22;6;cm;;;
16-6-2018;08:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;27;10;cm;;;
16-6-2018;09:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;33;16;cm;;;
16-6-2018;09:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;38;22;cm;;;
16-6-2018;09:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;43;28;cm;;;
16-6-2018;09:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;49;35;cm;;;
16-6-2018;09:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;54;42;cm;;;
16-6-2018;09:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;59;48;cm;;;
16-6-2018;10:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;65;54;cm;;;
16-6-2018;10:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;70;59;cm;;;
16-6-2018;10:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;75;63;cm;;;
16-6-2018;10:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;79;68;cm;;;
16-6-2018;10:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;84;71;cm;;;
16-6-2018;10:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;89;75;cm;;;
16-6-2018;11:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;93;79;cm;;;
16-6-2018;11:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;97;82;cm;;;
16-6-2018;11:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;100;86;cm;;;
16-6-2018;11:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;103;89;cm;;;
16-6-2018;11:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;104;91;cm;;;
16-6-2018;11:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;105;93;cm;;;
16-6-2018;12:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;104;95;cm;;;
16-6-2018;12:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;103;95;cm;;;
16-6-2018;12:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;101;94;cm;;;
16-6-2018;12:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;99;92;cm;;;
16-6-2018;12:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;95;89;cm;;;
16-6-2018;12:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;91;85;cm;;;
16-6-2018;13:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;86;79;cm;;;
16-6-2018;13:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;81;74;cm;;;
16-6-2018;13:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;75;67;cm;;;
16-6-2018;13:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;69;60;cm;;;
16-6-2018;13:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;63;52;cm;;;
16-6-2018;13:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;57;44;cm;;;
16-6-2018;14:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;50;37;cm;;;
16-6-2018;14:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;42;29;cm;;;
16-6-2018;14:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;35;22;cm;;;
16-6-2018;14:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;28;15;cm;;;
16-6-2018;14:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;21;9;cm;;;
16-6-2018;14:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;14;3;cm;;;
16-6-2018;15:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;8;-3;cm;;;
16-6-2018;15:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;1;-9;cm;;;
16-6-2018;15:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-6;-15;cm;;;
16-6-2018;15:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-13;-21;cm;;;
16-6-2018;15:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-20;-28;cm;;;
16-6-2018;15:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-27;-35;cm;;;
16-6-2018;16:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-34;-42;cm;;;
16-6-2018;16:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-41;-49;cm;;;
16-6-2018;16:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-48;-57;cm;;;
16-6-2018;16:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-55;-64;cm;;;
16-6-2018;16:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-63;-70;cm;;;
16-6-2018;16:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-70;-77;cm;;;
16-6-2018;17:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-77;-84;cm;;;
16-6-2018;17:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-83;-91;cm;;;
16-6-2018;17:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-90;-98;cm;;;
16-6-2018;17:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-96;-105;cm;;;
16-6-2018;17:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-103;-112;cm;;;
16-6-2018;17:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-108;-119;cm;;;
16-6-2018;18:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-113;-125;cm;;;
16-6-2018;18:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-117;-130;cm;;;
16-6-2018;18:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-119;-133;cm;;;
16-6-2018;18:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-120;-134;cm;;;
16-6-2018;18:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-117;-132;cm;;;
16-6-2018;18:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-111;-127;cm;;;
16-6-2018;19:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-101;-119;cm;;;
16-6-2018;19:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-90;-110;cm;;;
16-6-2018;19:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-77;-98;cm;;;
16-6-2018;19:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-66;-86;cm;;;
16-6-2018;19:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-55;-74;cm;;;
16-6-2018;19:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-44;-62;cm;;;
16-6-2018;20:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-35;-51;cm;;;
16-6-2018;20:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-26;-42;cm;;;
16-6-2018;20:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-19;-35;cm;;;
16-6-2018;20:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-13;-29;cm;;;
16-6-2018;20:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-7;-23;cm;;;
16-6-2018;20:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-2;-18;cm;;;
16-6-2018;21:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;3;-14;cm;;;
16-6-2018;21:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;8;-9;cm;;;
16-6-2018;21:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;13;-3;cm;;;
16-6-2018;21:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;17;2;cm;;;
16-6-2018;21:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;22;9;cm;;;
16-6-2018;21:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;27;15;cm;;;
16-6-2018;22:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;32;21;cm;;;
16-6-2018;22:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;37;27;cm;;;
16-6-2018;22:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;42;32;cm;;;
16-6-2018;22:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;47;37;cm;;;
16-6-2018;22:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;53;41;cm;;;
16-6-2018;22:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;58;46;cm;;;
16-6-2018;23:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;64;49;cm;;;
16-6-2018;23:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;68;53;cm;;;
16-6-2018;23:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;73;57;cm;;;
16-6-2018;23:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;77;61;cm;;;
16-6-2018;23:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;81;64;cm;;;
16-6-2018;23:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;84;68;cm;;;
17-6-2018;00:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;87;71;cm;;;
17-6-2018;00:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;89;74;cm;;;
17-6-2018;00:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;90;75;cm;;;
17-6-2018;00:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;90;76;cm;;;
17-6-2018;00:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;89;76;cm;;;
17-6-2018;00:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;87;75;cm;;;
17-6-2018;01:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;85;73;cm;;;
17-6-2018;01:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;81;70;cm;;;
17-6-2018;01:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;77;66;cm;;;
17-6-2018;01:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;72;61;cm;;;
17-6-2018;01:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;68;56;cm;;;
17-6-2018;01:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;63;50;cm;;;
17-6-2018;02:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;57;44;cm;;;
17-6-2018;02:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;51;37;cm;;;
17-6-2018;02:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;45;31;cm;;;
17-6-2018;02:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;38;24;cm;;;
17-6-2018;02:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;32;18;cm;;;
17-6-2018;02:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;26;12;cm;;;
17-6-2018;03:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;19;6;cm;;;
17-6-2018;03:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;12;0;cm;;;
17-6-2018;03:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;6;-5;cm;;;
17-6-2018;03:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-1;-11;cm;;;
17-6-2018;03:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-7;-17;cm;;;
17-6-2018;03:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-13;-24;cm;;;
17-6-2018;04:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-19;-30;cm;;;
17-6-2018;04:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-26;-37;cm;;;
17-6-2018;04:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-32;-45;cm;;;
17-6-2018;04:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-39;-52;cm;;;
17-6-2018;04:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-45;-58;cm;;;
17-6-2018;04:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-52;-65;cm;;;
17-6-2018;05:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-58;-71;cm;;;
17-6-2018;05:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-63;-77;cm;;;
17-6-2018;05:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-70;-83;cm;;;
17-6-2018;05:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-76;-89;cm;;;
17-6-2018;05:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-81;-94;cm;;;
17-6-2018;05:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-87;-100;cm;;;
17-6-2018;06:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-92;-106;cm;;;
17-6-2018;06:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-98;-112;cm;;;
17-6-2018;06:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-102;-117;cm;;;
17-6-2018;06:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-106;-121;cm;;;
17-6-2018;06:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-107;-123;cm;;;
17-6-2018;06:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-106;-122;cm;;;
17-6-2018;07:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;-104;-119;cm;;;
17-6-2018;07:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;-114;cm;;;
17-6-2018;07:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;-105;cm;;;
17-6-2018;07:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;-94;cm;;;
17-6-2018;07:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;-82;cm;;;
17-6-2018;07:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;-69;cm;;;
17-6-2018;08:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;-56;cm;;;
17-6-2018;08:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;-44;cm;;;
17-6-2018;08:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;-33;cm;;;
17-6-2018;08:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;-24;cm;;;
17-6-2018;08:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;-16;cm;;;
17-6-2018;08:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;-10;cm;;;
17-6-2018;09:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;-5;cm;;;
17-6-2018;09:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;0;cm;;;
17-6-2018;09:20:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;5;cm;;;
17-6-2018;09:30:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;10;cm;;;
17-6-2018;09:40:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;15;cm;;;
17-6-2018;09:50:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;21;cm;;;
17-6-2018;10:00:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;27;cm;;;
17-6-2018;10:10:00;Waterhoogte Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm;West-Terschelling;;;34;cm;;;
